MONTH,COL#,COLUMN,SUM
Nov-25,40,REVISED_DA,11257174
Nov-25,41,REVISED_ATTENDANCE_ALLOWANCE,130306315
Nov-25,42,REVISED_GROSS,344843305
Nov-25,43,REVISED_PF,23861498
Nov-25,44,REVISED_ESIC,1508310
Nov-25,45,ESIC_AS_PER_FUTURE,1508310
Nov-25,46,REVISED_OTHER_DEDUCTION,79783619.95999847
Nov-25,47,REVISED_TOTAL_DED,105153427.95999832
Nov-25,48,REVISED_NET_PAYABLE,239690178
Nov-25,49,MONTHLY_GROSS_PROJECTION,447511099.84999514
Nov-25,50,IMPLAUSIBLE_PROJECTION,210
Nov-25,51,ORIG_PCT_PF,232265.55818955562
Nov-25,52,12_PCT_OF_REVISED_BASIC,25744987.440000445
Nov-25,53,DIFF_12PCT_PF_VS_REVPF,1948989.4400000174
Nov-25,54,REVISED_PCT,203904.11800000048
Nov-25,55,NET_PAYABLE_DIFF,0
Nov-25,56,CAPPING_ACTION,0
Nov-25,57,M7_CAP_SKIPPED,329
Nov-25,58,GROSS_CAP_DELTA,10376431
Nov-25,59,_v3_BUILD_TS,0
Nov-25,60,MONTHLY_BD_PROJECTION,278198920.5600024
Nov-25,61,M8_STATUS,0
Nov-25,62,M8_DELTA_APPLIED,4401215
Nov-25,63,STATUTORY_EXCL_TOTAL,2558085
Nov-25,64,EXTRA_EXCL,19928120.31000013
Nov-25,65,REVISED_GROSS_NEW (final),306692287.66666085
Nov-25,66,ESI_PCT_OF_GROSS_NEW,11050.552580222291
Nov-25,67,M8_TARGET_ESIC,2165167.7699999968
Nov-25,68,M8_DELTA_ESI,-656857.7700000099
Nov-25,69,M8_STATUS.1,0
Nov-25,70,NET_DRIFT,0
Nov-25,71,ADJ_DAYS_OLD_M10,467084
Nov-25,72,MONTHLY_PROJ_BASIC_DA,278198920.5600024
Nov-25,73,REVISED_ATTENDANCE_ALLOW_END,118415833.90999997
Nov-25,74,TOTAL_GROSS_PAID,310519102.9100002
Nov-25,75,PROJECTED_NET_PAYABLE_FULL_MONTH,281878108.52000207
Nov-25,76,DIFF_NET_vs_PROJECTED,-42187930.51999983
Nov-25,77,IS_BPD_ADJUSTED,0
Nov-25,78,ESI 0.75% OF GROSS_NEW (LIVE),1536003
Nov-25,79,ESI DIFF (0.75%calc - REVISED_ESIC),-44330
Nov-25,80,ESI_GN_TREATMENT,0
Nov-25,81,PROJECTED_GROSS_FULL_MONTH,415342456.9069859
Nov-25,82,PROJ_MINUS_GROSS_DIFF,101444739.61698897
Nov-25,83,FTE_TREATMENT,0
Nov-25,84,WASHING ALLOWANCE,2883686
Nov-25,85,PROJ_REVISED_BD,278198920.5600024
Nov-25,86,PF_ECR_CHECK,0
Nov-25,87,HJ_NEW (=GG-HK),74207539.28999999
Nov-25,88,HI_NEW (=HJ_NEW-PF-ESI),48957962.289999984
Nov-25,89,ATTENDANCEDATE,0
Nov-25,90,MONTHATTENDANCEID,19106498183
Nov-25,91,BONUS_PAYINMONTHYEAR,0
Nov-25,92,CLIENTGROUPNAME,0
Nov-25,93,CUSTOMERLOCATIONCODE,2746801
Nov-25,94,EMPOLDCODE,453796657688
Nov-25,95,EMPMASTERID,1312245952
Nov-25,96,DOJ,0
Nov-25,97,DOB,0
Nov-25,98,GENDER,0
Nov-25,99,FATHER NAME,0
Nov-25,100,DESIGNATIONID,11221589
Nov-25,101,GROUPMASTERID,49878305
Nov-25,102,GROUP,0
Nov-25,103,DUTYID,39194
Nov-25,104,WEEKLYOFF,881
Nov-25,105,PAIDHOLIDAY,65
Nov-25,106,FESTIVALHOLIDAY,233
Nov-25,107,OTDAYS,9428.775670806172
Nov-25,108,OTHOURS,51420.69999799728
Nov-25,109,SPLOTDAYS,0
Nov-25,110,SPLOTHOURS,14
Nov-25,111,PL_AVAILED,654
Nov-25,112,CL_AVAILED,121
Nov-25,113,SL_AVAILED,20
Nov-25,114,FIXED_HRA,27736167.6499998
Nov-25,115,FIXED_CONVEYENCE,807304
Nov-25,116,FIXED_WASHING ALLOWANCE,3885231.3499999996
Nov-25,117,FIXED_OTHER ALLOWANCE,10475881
Nov-25,118,FIXED_OVERTIME,39900
Nov-25,119,FIXED_LEAVE WITH WAGES,11776276.18
Nov-25,120,FIXED_EX-GRATIA,0
Nov-25,121,FIXED_CCA,6602
Nov-25,122,FIXED_EDUCATIONAL ALLOWANCE,130535
Nov-25,123,FIXED_MEDICAL ALLOWANCE,23763
Nov-25,124,FIXED_PAID HOLIDAY,156364
Nov-25,125,FIXED_SPL ALLOWANCE,1535982
Nov-25,126,FIXED_GRATUITY,10428
Nov-25,127,FIXED_BONUS,7927048.589999822
Nov-25,128,FIXED_ATTIRE,0
Nov-25,129,FIXED_MEAL,0
Nov-25,130,FIXED_LTA,65666
Nov-25,131,FIXED_SITE ALLOWANCE,1695693
Nov-25,132,FIXED_PERFORMANCE ALLOWANCE,0
Nov-25,133,FIXED_RELIEVING CHARGES,0
Nov-25,134,FIXED_MOBILE ALLOWANCE,4386
Nov-25,135,FIXED_INCENTIVE ALLOWANCE,1538472
Nov-25,136,FIXED_UNIFORM COST,1300
Nov-25,137,FIXED_FOOD ALLOWANCE,0
Nov-25,138,FIXED_ADDITIONAL ALLOWANCE,30816
Nov-25,139,FIXED_VEHICLE REIMB,6200
Nov-25,140,FIXED_MOBILE REIMB,9412
Nov-25,141,FIXED_TRANSPORT ALLOWANCE,0
Nov-25,142,FIXED_NATIONAL HOLIDAY,37599
Nov-25,143,FIXED_FIXED CONVENYANCE,7000
Nov-25,144,FIXED_SERVICE WEIGHTAGE,70657
Nov-25,145,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,80589
Nov-25,146,FIXED_ATTENDACE AWARD,178050
Nov-25,147,HRA,22866397
Nov-25,148,CONVEYENCE,899866
Nov-25,149,OTHER ALLOWANCE,9024470
Nov-25,150,OVERTIME,39900
Nov-25,151,LEAVE WITH WAGES,9282551
Nov-25,152,EX-GRATIA,0
Nov-25,153,CCA,6602
Nov-25,154,EDUCATIONAL ALLOWANCE,130528
Nov-25,155,MEDICAL ALLOWANCE,22331
Nov-25,156,PAID HOLIDAY,119600
Nov-25,157,SPL ALLOWANCE,1435187
Nov-25,158,GRATUITY,9647
Nov-25,159,BONUS,6252841
Nov-25,160,ATTIRE,0
Nov-25,161,MEAL,0
Nov-25,162,LTA,65291
Nov-25,163,SITE ALLOWANCE,1657123
Nov-25,164,PERFORMANCE ALLOWANCE,0
Nov-25,165,RELIEVING CHARGES,0
Nov-25,166,MOBILE ALLOWANCE,4386
Nov-25,167,INCENTIVE ALLOWANCE,1315485
Nov-25,168,UNIFORM COST,1300
Nov-25,169,FOOD ALLOWANCE,0
Nov-25,170,ADDITIONAL ALLOWANCE,25727
Nov-25,171,VEHICLE REIMB,6200
Nov-25,172,MOBILE REIMB,8895
Nov-25,173,TRANSPORT ALLOWANCE,4882
Nov-25,174,NATIONAL HOLIDAY,34339
Nov-25,175,FIXED CONVENYANCE,7000
Nov-25,176,SERVICE WEIGHTAGE,47579
Nov-25,177,VARIABLE / PERFORMANCE LINKED INCENTIVE,77693
Nov-25,178,ATTENDACE AWARD,135263
Nov-25,179,OT AMOUNT,917887
Nov-25,180,WEEKLY OFF,0
Nov-25,181,BASIC DA ARREARS,0
Nov-25,182,OTHER ARREARS,0
Nov-25,183,EXTRA OT,3360
Nov-25,184,TRAVELLING ALLOWANCE,0
Nov-25,185,PAID LEAVE,0
Nov-25,186,NATIONAL /FESTIVAL HOLIDAY,0
Nov-25,187,ATTENDANCE ALW,2611464
Nov-25,188,FESTIVAL HOLIDAY,0
Nov-25,189,UNIFORM,500
Nov-25,190,ADVANCE,1453179
Nov-25,191,TDS,30300
Nov-25,192,EMPLOYEE WELFARE FUND,140940
Nov-25,193,FOOD DEDUCTION,1568629
Nov-25,194,MOBILE DEDUCTION,0
Nov-25,195,PROFESSIONAL FEES,0
Nov-25,196,INSURANCE DEDUCTION,12498
Nov-25,197,FINE,0
Nov-25,198,ACCOMODATION,0
Nov-25,199,INSURANCE,45887
Nov-25,200,FLEXI DED,25524
Nov-25,201,FOOD DEDUCTIONS,587026
Nov-25,202,CONVEYANCE ALL DED,24000
Nov-25,203,LAUNDRY CHARGES,0
Nov-25,204,MEAL DEDUCTION,0
Nov-25,205,REFYNE ADVANCE,0
Nov-25,206,BONUS_M,2328488
Nov-25,207,LEAVE_M,3655592
Nov-25,208,OT_M,9933729
Nov-25,209,OTESIC,58087
Nov-25,210,OTNET,9875642
Nov-25,211,FHAMOUNT,208710
Nov-25,212,FHESIC,1155
Nov-25,213,FHNET,207555
Nov-25,214,PHAMOUNT,82054
Nov-25,215,PHESIC,550
Nov-25,216,PHNET,81504
Nov-25,217,PF COMPANY,27266211
Nov-25,218,ESIC COMPANY,6623161
Nov-25,219,LWF COMPANY,244343
Nov-25,220,LEAVE_PROVISION,2608637
Nov-25,221,BONUS_PROVISION,4432685
Nov-25,222,GRATUITY_PROVISION,2350
Nov-25,223,UNIFORM_PROVISION,0
Nov-25,224,ADMIN_FUND_PROVISION,0
Nov-25,225,PAID_HOLIDAY_PROVISION,0
Nov-25,226,CTC,312937941
Nov-25,227,BANK NAME AS PER EMPLOYEE,0
Nov-25,228,BANK BRANCH NAME AS PER EMPLOYEE,0
Nov-25,229,IFS CODE AS PER EMPLOYEE,0
Nov-25,230,BANK ACCOUNT NO AS PER EMPLOYEE,8259280106564086000
Nov-25,231,BANK NAME AS PER PAYMENT,0
Nov-25,232,BANK BRANCH NAME AS PER PAYMENT,0
Nov-25,233,IFS CODE AS PER PAYMENT,0
Nov-25,234,BANK ACCOUNT NO AS PER PAYMENT,8253929376797209000
Nov-25,235,LIN NO,0
Nov-25,236,SALARY STATUS,0
Nov-25,237,AADHAR CARD,11650809500023044
Nov-25,238,ESIC_WCP,33721.5
Nov-25,239,ESI SUB CODE,0
Nov-25,240,Division,0
Nov-25,241,WASHING ALLOWANCE_o,3021993
Nov-25,242,M9_LIFT_APPLIED,661907.9300000025
Nov-25,244,REVISED_GROSS_NEW_FORMULA,340973185
Dec-25,1,MONTH,19800
Dec-25,2,BRANCHCODE,0
Dec-25,3,BRANCHNAME,0
Dec-25,4,SITECODE,65851622
Dec-25,5,SITENAME,0
Dec-25,6,SITESTATE,0
Dec-25,7,EMPCODE,467496424321
Dec-25,8,FULLNAME,0
Dec-25,9,DESIGNATIONNAME,0
Dec-25,10,DUTYNAME,0
Dec-25,11,PF WAGES,221191460
Dec-25,12,ESI WAGES,213779197
Dec-25,13,NORMALDAYS,472265.118360195
Dec-25,14,FIXED_BASIC,228332876.03
Dec-25,15,FIXED_DA,16229102.51
Dec-25,16,FIXEDGROSS,315970265.770005
Dec-25,17,BASIC,212884552
Dec-25,18,DA,13149529
Dec-25,19,GROSS AMT,333147717
Dec-25,20,PF,26592067
Dec-25,21,ESIC,1611674
Dec-25,22,PT,723248
Dec-25,23,LWF,212900.25
Dec-25,24,OTHER DEDUCTION,805137
Dec-25,25,TOTALDEDUCTION,76243372.25
Dec-25,26,NETPAYABLE,256903785
Dec-25,27,PF NO,3859332436
Dec-25,28,UAN NO,1953872576523741
Dec-25,29,ESIC NO,75287830403591
Dec-25,30,SITEDIVISIONDAYS,543170
Dec-25,31,ECR_PF,25136852
Dec-25,32,ROW_COUNT,23474
Dec-25,33,IS_MAIN_PF,17948
Dec-25,34,IS_PRIMARY_ESI,9236
Dec-25,35,RULE_APPLIED,0
Dec-25,36,REMARK,0
Dec-25,37,RULE_075_RELAXED,2093
Dec-25,38,ADJ_WORKING_DAYS,473792.7016927336
Dec-25,39,REVISED_BASIC,213956102
Dec-25,40,REVISED_DA,13147843
Dec-25,41,REVISED_ATTENDANCE_ALLOWANCE,138855752
Dec-25,42,REVISED_GROSS,365959707
Dec-25,43,REVISED_PF,25136852
Dec-25,44,REVISED_ESIC,1577611
Dec-25,45,ESIC_AS_PER_FUTURE,1577611
Dec-25,46,REVISED_OTHER_DEDUCTION,82341655.05999915
Dec-25,47,REVISED_TOTAL_DED,109056118.05999915
Dec-25,48,REVISED_NET_PAYABLE,256903785
Dec-25,49,MONTHLY_GROSS_PROJECTION,353961576.099996
Dec-25,50,IMPLAUSIBLE_PROJECTION,2
Dec-25,51,ORIG_PCT_PF,237017.84212797025
Dec-25,52,12_PCT_OF_REVISED_BASIC,27251759.87999951
Dec-25,53,DIFF_12PCT_PF_VS_REVPF,2178663.880000031
Dec-25,54,REVISED_PCT,209195.8322000007
Dec-25,55,NET_PAYABLE_DIFF,0
Dec-25,56,CAPPING_ACTION,0
Dec-25,57,M7_CAP_SKIPPED,8455
Dec-25,58,GROSS_CAP_DELTA,12172874
Dec-25,59,_v3_BUILD_TS,0
Dec-25,60,MONTHLY_BD_PROJECTION,290398836.0499949
Dec-25,61,M8_STATUS,0
Dec-25,62,M8_DELTA_APPLIED,4947371
Dec-25,63,STATUTORY_EXCL_TOTAL,2546091
Dec-25,64,EXTRA_EXCL,20844403.860000063
Dec-25,65,REVISED_GROSS_NEW (final),322259850.33332634
Dec-25,66,ESI_PCT_OF_GROSS_NEW,11321.85059196102
Dec-25,67,M8_TARGET_ESIC,2300164.12000001
Dec-25,68,M8_DELTA_ESI,-722553.1199999993
Dec-25,69,M8_STATUS.1,0
Dec-25,70,NET_DRIFT,0
Dec-25,71,ADJ_DAYS_OLD_M10,514877
Dec-25,72,MONTHLY_PROJ_BASIC_DA,290398836.0499949
Dec-25,73,REVISED_ATTENDANCE_ALLOW_END,129064359.92999998
Dec-25,74,TOTAL_GROSS_PAID,329457653.9300002
Dec-25,75,PROJECTED_NET_PAYABLE_FULL_MONTH,290523425.6799988
Dec-25,76,DIFF_NET_vs_PROJECTED,-33619640.67999981
Dec-25,77,IS_BPD_ADJUSTED,0
Dec-25,78,ESI 0.75% OF GROSS_NEW (LIVE),1604379.3275000001
Dec-25,79,ESI DIFF (0.75%calc - REVISED_ESIC),-49002.67250000001
Dec-25,80,ESI_GN_TREATMENT,0
Dec-25,81,PROJECTED_GROSS_FULL_MONTH,434424984.55209607
Dec-25,82,PROJ_MINUS_GROSS_DIFF,101954122.24208999
Dec-25,83,FTE_TREATMENT,0
Dec-25,84,WASHING ALLOWANCE,2824938
Dec-25,85,PROJ_REVISED_BD,290398836.0499949
Dec-25,86,PF_ECR_CHECK,0
Dec-25,87,HJ_NEW (=GG-HK),75567077.31
Dec-25,88,HI_NEW (=HJ_NEW-PF-ESI),48998478.309999995
Dec-25,89,ATTENDANCEDATE,0
Dec-25,90,MONTHATTENDANCEID,20010372246
Dec-25,91,BONUS_PAYINMONTHYEAR,0
Dec-25,92,CLIENTGROUPNAME,0
Dec-25,93,CUSTOMERLOCATIONCODE,2718051
Dec-25,94,EMPOLDCODE,467496424321
Dec-25,95,EMPMASTERID,1388419535
Dec-25,96,DOJ,0
Dec-25,97,DOB,0
Dec-25,98,GENDER,0
Dec-25,99,FATHER NAME,0
Dec-25,100,DESIGNATIONID,11550864
Dec-25,101,GROUPMASTERID,51927834
Dec-25,102,GROUP,0
Dec-25,103,DUTYID,40236
Dec-25,104,WEEKLYOFF,1694
Dec-25,105,PAIDHOLIDAY,0
Dec-25,106,FESTIVALHOLIDAY,725
Dec-25,107,OTDAYS,9000.293772645295
Dec-25,108,OTHOURS,56617.18999423027
Dec-25,109,SPLOTDAYS,0
Dec-25,110,SPLOTHOURS,0
Dec-25,111,PL_AVAILED,555.5
Dec-25,112,CL_AVAILED,225
Dec-25,113,SL_AVAILED,19
Dec-25,114,FIXED_HRA,29270574.12999979
Dec-25,115,FIXED_CONVEYENCE,803819
Dec-25,116,FIXED_WASHING ALLOWANCE,3704721.1099999994
Dec-25,117,FIXED_OTHER ALLOWANCE,11144796
Dec-25,118,FIXED_OVERTIME,39900
Dec-25,119,FIXED_LEAVE WITH WAGES,12493351.39
Dec-25,120,FIXED_EX-GRATIA,0
Dec-25,121,FIXED_CCA,5723
Dec-25,122,FIXED_EDUCATIONAL ALLOWANCE,131135
Dec-25,123,FIXED_MEDICAL ALLOWANCE,25013
Dec-25,124,FIXED_PAID HOLIDAY,151497
Dec-25,125,FIXED_SPL ALLOWANCE,1565057
Dec-25,126,FIXED_GRATUITY,12696
Dec-25,127,FIXED_BONUS,8444362.599999761
Dec-25,128,FIXED_ATTIRE,0
Dec-25,129,FIXED_MEAL,0
Dec-25,130,FIXED_LTA,65666
Dec-25,131,FIXED_SITE ALLOWANCE,1656784
Dec-25,132,FIXED_PERFORMANCE ALLOWANCE,0
Dec-25,133,FIXED_RELIEVING CHARGES,0
Dec-25,134,FIXED_MOBILE ALLOWANCE,4386
Dec-25,135,FIXED_INCENTIVE ALLOWANCE,1476893
Dec-25,136,FIXED_UNIFORM COST,1300
Dec-25,137,FIXED_FOOD ALLOWANCE,0
Dec-25,138,FIXED_ADDITIONAL ALLOWANCE,31715
Dec-25,139,FIXED_VEHICLE REIMB,6200
Dec-25,140,FIXED_MOBILE REIMB,9912
Dec-25,141,FIXED_TRANSPORT ALLOWANCE,0
Dec-25,142,FIXED_NATIONAL HOLIDAY,39302
Dec-25,143,FIXED_FIXED CONVENYANCE,7000
Dec-25,144,FIXED_SERVICE WEIGHTAGE,62456
Dec-25,145,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,77689
Dec-25,146,FIXED_ATTENDACE AWARD,176339
Dec-25,147,HRA,24541814
Dec-25,148,CONVEYENCE,901385
Dec-25,149,OTHER ALLOWANCE,9597879
Dec-25,150,OVERTIME,39900
Dec-25,151,LEAVE WITH WAGES,10080478
Dec-25,152,EX-GRATIA,0
Dec-25,153,CCA,5622
Dec-25,154,EDUCATIONAL ALLOWANCE,130444
Dec-25,155,MEDICAL ALLOWANCE,23728
Dec-25,156,PAID HOLIDAY,119202
Dec-25,157,SPL ALLOWANCE,1485145
Dec-25,158,GRATUITY,11148
Dec-25,159,BONUS,6839059
Dec-25,160,ATTIRE,0
Dec-25,161,MEAL,0
Dec-25,162,LTA,65666
Dec-25,163,SITE ALLOWANCE,1650613
Dec-25,164,PERFORMANCE ALLOWANCE,0
Dec-25,165,RELIEVING CHARGES,0
Dec-25,166,MOBILE ALLOWANCE,4386
Dec-25,167,INCENTIVE ALLOWANCE,1317910
Dec-25,168,UNIFORM COST,1293
Dec-25,169,FOOD ALLOWANCE,0
Dec-25,170,ADDITIONAL ALLOWANCE,31867
Dec-25,171,VEHICLE REIMB,6200
Dec-25,172,MOBILE REIMB,8912
Dec-25,173,TRANSPORT ALLOWANCE,5370
Dec-25,174,NATIONAL HOLIDAY,34429
Dec-25,175,FIXED CONVENYANCE,7000
Dec-25,176,SERVICE WEIGHTAGE,48612
Dec-25,177,VARIABLE / PERFORMANCE LINKED INCENTIVE,76874
Dec-25,178,ATTENDACE AWARD,141083
Dec-25,179,OT AMOUNT,1097987
Dec-25,180,WEEKLY OFF,0
Dec-25,181,BASIC DA ARREARS,0
Dec-25,182,OTHER ARREARS,0
Dec-25,183,EXTRA OT,0
Dec-25,184,TRAVELLING ALLOWANCE,0
Dec-25,185,PAID LEAVE,0
Dec-25,186,NATIONAL /FESTIVAL HOLIDAY,0
Dec-25,187,ATTENDANCE ALW,3485653
Dec-25,188,FESTIVAL HOLIDAY,0
Dec-25,189,UNIFORM,3400
Dec-25,190,ADVANCE,1391392
Dec-25,191,TDS,37300
Dec-25,192,EMPLOYEE WELFARE FUND,143710
Dec-25,193,FOOD DEDUCTION,1554401
Dec-25,194,MOBILE DEDUCTION,0
Dec-25,195,PROFESSIONAL FEES,0
Dec-25,196,INSURANCE DEDUCTION,13643
Dec-25,197,FINE,0
Dec-25,198,ACCOMODATION,0
Dec-25,199,INSURANCE,45668
Dec-25,200,FLEXI DED,26321
Dec-25,201,FOOD DEDUCTIONS,567874
Dec-25,202,CONVEYANCE ALL DED,22452
Dec-25,203,LAUNDRY CHARGES,0
Dec-25,204,MEAL DEDUCTION,0
Dec-25,205,REFYNE ADVANCE,0
Dec-25,206,BONUS_M,2434022
Dec-25,207,LEAVE_M,3926260
Dec-25,208,OT_M,9976679
Dec-25,209,OTESIC,58506
Dec-25,210,OTNET,9918173
Dec-25,211,FHAMOUNT,736171
Dec-25,212,FHESIC,4593
Dec-25,213,FHNET,731578
Dec-25,214,PHAMOUNT,0
Dec-25,215,PHESIC,0
Dec-25,216,PHNET,0
Dec-25,217,PF COMPANY,28807353
Dec-25,218,ESIC COMPANY,6947930
Dec-25,219,LWF COMPANY,497184
Dec-25,220,LEAVE_PROVISION,2662791
Dec-25,221,BONUS_PROVISION,4415102
Dec-25,222,GRATUITY_PROVISION,2445
Dec-25,223,UNIFORM_PROVISION,0
Dec-25,224,ADMIN_FUND_PROVISION,0
Dec-25,225,PAID_HOLIDAY_PROVISION,0
Dec-25,226,CTC,333986537
Dec-25,227,BANK NAME AS PER EMPLOYEE,0
Dec-25,228,BANK BRANCH NAME AS PER EMPLOYEE,0
Dec-25,229,IFS CODE AS PER EMPLOYEE,0
Dec-25,230,BANK ACCOUNT NO AS PER EMPLOYEE,8319943494046116000
Dec-25,231,BANK NAME AS PER PAYMENT,0
Dec-25,232,BANK BRANCH NAME AS PER PAYMENT,0
Dec-25,233,IFS CODE AS PER PAYMENT,0
Dec-25,234,BANK ACCOUNT NO AS PER PAYMENT,8315681825657757000
Dec-25,235,LIN NO,0
Dec-25,236,SALARY STATUS,0
Dec-25,237,AADHAR CARD,11966957375928012
Dec-25,238,ESIC_WCP,34601.75
Dec-25,239,ESI SUB CODE,0
Dec-25,240,Division,0
Dec-25,241,WASHING ALLOWANCE_o,2968675
Dec-25,242,M9_LIFT_APPLIED,630798.3999999979
Dec-25,244,REVISED_GROSS_NEW_FORMULA,362145943
Jan-26,1,MONTH,20364
Jan-26,2,ATTENDANCEDATE,0
Jan-26,3,MONTHATTENDANCEID,21008879775
Jan-26,4,BONUS_PAYINMONTHYEAR,3638266
Jan-26,5,BRANCHCODE,0
Jan-26,6,BRANCHNAME,0
Jan-26,7,CLIENTGROUPNAME,0
Jan-26,8,CUSTOMERLOCATIONCODE,2639771
Jan-26,9,SITECODE,68892437
Jan-26,10,SITENAME,0
Jan-26,11,SITESTATE,0
Jan-26,12,EMPOLDCODE,482906965477
Jan-26,13,EMPMASTERID,1448756060
Jan-26,14,EMPCODE,482906965477
Jan-26,15,FULLNAME,0
Jan-26,16,DOJ,0
Jan-26,17,DOB,0
Jan-26,18,GENDER,0
Jan-26,19,FATHER NAME,0
Jan-26,20,DESIGNATIONID,11997541
Jan-26,21,DESIGNATIONNAME,0
Jan-26,22,GROUPMASTERID,54372501
Jan-26,23,GROUP,0
Jan-26,24,DUTYID,41373
Jan-26,25,DUTYNAME,0
Jan-26,26,PF WAGES,223123064
Jan-26,27,ESI WAGES,215696134
Jan-26,28,NORMALDAYS,478304.69833301555
Jan-26,29,WEEKLYOFF,530
Jan-26,30,PAIDHOLIDAY,2667.5
Jan-26,31,FESTIVALHOLIDAY,515
Jan-26,32,OTDAYS,9531.559784549474
Jan-26,33,OTHOURS,59057.80999999998
Jan-26,34,SPLOTDAYS,0
Jan-26,35,SPLOTHOURS,14.5
Jan-26,36,PL_AVAILED,589.5
Jan-26,37,CL_AVAILED,81
Jan-26,38,SL_AVAILED,12
Jan-26,39,FIXED_BASIC,237458070.2
Jan-26,40,FIXED_DA,16099926.51
Jan-26,41,FIXED_HRA,30781186.389999736
Jan-26,42,FIXED_CONVEYENCE,824572
Jan-26,43,FIXED_WASHING ALLOWANCE,3796523.0399999996
Jan-26,44,FIXED_OTHER ALLOWANCE,12271260
Jan-26,45,FIXED_OVERTIME,39900
Jan-26,46,FIXED_LEAVE WITH WAGES,12947966.59
Jan-26,47,FIXED_EX-GRATIA,0
Jan-26,48,FIXED_CCA,5723
Jan-26,49,FIXED_EDUCATIONAL ALLOWANCE,130535
Jan-26,50,FIXED_MEDICAL ALLOWANCE,23913
Jan-26,51,FIXED_PAID HOLIDAY,129692
Jan-26,52,FIXED_SPL ALLOWANCE,1535192
Jan-26,53,FIXED_GRATUITY,9488
Jan-26,54,FIXED_BONUS,8710570.32999974
Jan-26,55,FIXED_ATTIRE,0
Jan-26,56,FIXED_MEAL,0
Jan-26,57,FIXED_LTA,65666
Jan-26,58,FIXED_SITE ALLOWANCE,1658391
Jan-26,59,FIXED_PERFORMANCE ALLOWANCE,0
Jan-26,60,FIXED_RELIEVING CHARGES,13224
Jan-26,61,FIXED_MOBILE ALLOWANCE,6636
Jan-26,62,FIXED_INCENTIVE ALLOWANCE,1633073
Jan-26,63,FIXED_UNIFORM COST,1300
Jan-26,64,FIXED_FOOD ALLOWANCE,0
Jan-26,65,FIXED_ADDITIONAL ALLOWANCE,31715
Jan-26,66,FIXED_VEHICLE REIMB,6200
Jan-26,67,FIXED_MOBILE REIMB,9912
Jan-26,68,FIXED_TRANSPORT ALLOWANCE,0
Jan-26,69,FIXED_NATIONAL HOLIDAY,39439
Jan-26,70,FIXED_FIXED CONVENYANCE,7000
Jan-26,71,FIXED_SERVICE WEIGHTAGE,80453
Jan-26,72,FIXED_VARIABLE / PERFORMANCE LINKED INCENTIVE,78789
Jan-26,73,FIXED_ATTENDACE AWARD,163928
Jan-26,74,FIXEDGROSS,328560244.0600051
Jan-26,75,BASIC,215350603
Jan-26,76,DA,13299930
Jan-26,77,HRA,24996268
Jan-26,78,CONVEYENCE,12745088
Jan-26,79,WASHING ALLOWANCE,9521892
Jan-26,80,OTHER ALLOWANCE,9993605
Jan-26,81,OVERTIME,39900
Jan-26,82,LEAVE WITH WAGES,10207309
Jan-26,83,EX-GRATIA,0
Jan-26,84,CCA,5099
Jan-26,85,EDUCATIONAL ALLOWANCE,130419
Jan-26,86,MEDICAL ALLOWANCE,21620
Jan-26,87,PAID HOLIDAY,96624
Jan-26,88,SPL ALLOWANCE,1480982
Jan-26,89,GRATUITY,8650
Jan-26,90,BONUS,6937781
Jan-26,91,ATTIRE,4493257
Jan-26,92,MEAL,0
Jan-26,93,LTA,4328285
Jan-26,94,SITE ALLOWANCE,1626347
Jan-26,95,PERFORMANCE ALLOWANCE,0
Jan-26,96,RELIEVING CHARGES,1599
Jan-26,97,MOBILE ALLOWANCE,6636
Jan-26,98,INCENTIVE ALLOWANCE,1363183
Jan-26,99,UNIFORM COST,5116048
Jan-26,100,FOOD ALLOWANCE,0
Jan-26,101,ADDITIONAL ALLOWANCE,31907
Jan-26,102,VEHICLE REIMB,7250601
Jan-26,103,MOBILE REIMB,3929155
Jan-26,104,TRANSPORT ALLOWANCE,10697634
Jan-26,105,NATIONAL HOLIDAY,35499
Jan-26,106,FIXED CONVENYANCE,7000
Jan-26,107,SERVICE WEIGHTAGE,56251
Jan-26,108,VARIABLE / PERFORMANCE LINKED INCENTIVE,74047
Jan-26,109,ATTENDACE AWARD,147391
Jan-26,110,OT AMOUNT,1010925
Jan-26,111,WEEKLY OFF,0
Jan-26,112,BASIC DA ARREARS,0
Jan-26,113,OTHER ARREARS,0
Jan-26,114,EXTRA OT,3480
Jan-26,115,TRAVELLING ALLOWANCE,9350641
Jan-26,116,PAID LEAVE,0
Jan-26,117,NATIONAL /FESTIVAL HOLIDAY,0
Jan-26,118,ATTENDANCE ALW,2456175
Jan-26,119,FESTIVAL HOLIDAY,0
Jan-26,120,GROSS AMT,365733353
Jan-26,121,PF,26840187
Jan-26,122,ESIC,1625762
Jan-26,123,PT,715246
Jan-26,124,LWF,120160
Jan-26,125,UNIFORM,12400
Jan-26,126,ADVANCE,1309237
Jan-26,127,TDS,55600
Jan-26,128,EMPLOYEE WELFARE FUND,144240
Jan-26,129,OTHER DEDUCTION,770947
Jan-26,130,FOOD DEDUCTION,1572568
Jan-26,131,MOBILE DEDUCTION,0
Jan-26,132,PROFESSIONAL FEES,0
